start	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	promoter	tss0	region
226032	NA	1	0.857142857142857	0.888888888888889	0.5	1	1	0.888888888888889	0.933333333333333	NA	0.928571428571429	0.941176470588235	0.857142857142857	0.75	0.818181818181818	0.8	NA	1	0.916666666666667	uc002kkh.4	226402	226402
226185	1	NA	NA	0.818181818181818	0.888888888888889	1	0.833333333333333	0.928571428571429	0.904761904761905	0.888888888888889	0.916666666666667	0.75	1	NA	0.909090909090909	NA	NA	0.8	0.888888888888889	uc002kkh.4	226402	226402
226236	1	NA	NA	0.875	1	0.8	0.857142857142857	0.928571428571429	0.954545454545455	1	1	0.769230769230769	1	NA	0.857142857142857	0.833333333333333	NA	1	0.833333333333333	uc002kkh.4	226402	226402
226267	1	1	NA	0.875	1	0.8	1	1	1	1	1	0.909090909090909	1	NA	0.875	1	NA	1	1	uc002kkh.4	226402	226402
226524	1	1	NA	1	NA	1	1	1	0.875	NA	1	1	NA	NA	0.857142857142857	1	NA	1	NA	uc002kkh.4	226402	226402
226563	1	1	NA	NA	1	1	1	0.857142857142857	0.9375	NA	1	0.833333333333333	NA	1	0.8	1	NA	1	1	uc002kkh.4	226402	226402
226651	0.833333333333333	0.833333333333333	1	1	1	0.875	0.923076923076923	0.9	0.933333333333333	1	1	0.909090909090909	1	0.8	1	1	NA	NA	1	uc002kkh.4	226402	226402
226736	1	1	0.769230769230769	0.333333333333333	0.75	0.909090909090909	1	0.941176470588235	0.8	0.625	0.833333333333333	0.941176470588235	0.916666666666667	0.6	1	1	NA	1	0.818181818181818	uc002kkh.4	226402	226402
226864	1	NA	1	0.8	1	1	0.888888888888889	1	1	1	1	1	1	NA	1	1	NA	1	1	uc002kkh.4	226402	226402
226867	1	NA	1	0.888888888888889	1	0.909090909090909	0.875	0.888888888888889	1	1	0.818181818181818	0.952380952380952	1	NA	1	1	NA	0.857142857142857	0.833333333333333	uc002kkh.4	226402	226402
226928	1	1	0.75	0.875	1	1	1	1	0.916666666666667	1	1	0.909090909090909	1	1	1	1	NA	1	1	uc002kkh.4	226402	226402
227050	1	1	1	0.75	1	1	1	1	1	1	1	0.952380952380952	1	1	1	1	NA	NA	1	uc002kkh.4	226402	226402
227277	1	1	1	1	1	0.857142857142857	1	0.933333333333333	0.888888888888889	1	1	0.8	0.818181818181818	1	0.818181818181818	1	NA	0.888888888888889	1	uc002kkh.4	226402	226402
227393	1	1	0.857142857142857	1	1	0.714285714285714	0.714285714285714	0.833333333333333	1	1	1	1	NA	1	0.866666666666667	0.846153846153846	NA	NA	1	uc002kkh.4	226402	226402
227414	0.857142857142857	1	1	1	1	1	0.8	1	0.857142857142857	1	0.875	0.952380952380952	1	1	0.909090909090909	0.909090909090909	NA	1	0.75	uc002kkh.4	226402	226402
227617	0.8	0.875	0.25	0.8	0.666666666666667	NA	0.75	1	0.75	0.428571428571429	0.375	0.733333333333333	0.666666666666667	NA	0.818181818181818	0.666666666666667	NA	0.75	0.857142857142857	uc002kkh.4	226402	226402
227649	1	1	1	1	NA	NA	1	0.933333333333333	0.846153846153846	1	1	1	1	NA	0.888888888888889	NA	NA	NA	1	uc002kkh.4	226402	226402
227652	1	0.916666666666667	1	1	NA	1	1	0.933333333333333	0.833333333333333	1	1	1	1	NA	1	NA	NA	NA	1	uc002kkh.4	226402	226402
227768	1	NA	1	1	0.6	NA	1	1	0.666666666666667	1	0.833333333333333	0.875	NA	NA	0.833333333333333	1	NA	1	1	uc002kkh.4	226402	226402
227785	1	1	0.8	1	1	1	1	1	1	NA	0.875	0.9	1	NA	1	1	NA	1	0.8	uc002kkh.4	226402	226402
227806	1	1	1	1	1	1	1	1	1	NA	0.9	1	1	NA	0.909090909090909	1	NA	1	1	uc002kkh.4	226402	226402
227809	1	1	1	0.75	1	NA	0.8	1	1	NA	1	0.9	1	NA	0.909090909090909	1	NA	1	1	uc002kkh.4	226402	226402
227858	1	1	1	0.8	1	NA	0.875	1	0.909090909090909	NA	1	1	1	NA	0.875	0.833333333333333	NA	NA	1	uc002kkh.4	226402	226402
227892	1	1	0.833333333333333	1	1	NA	1	1	1	1	1	0.888888888888889	1	NA	1	1	NA	NA	0.75	uc002kkh.4	226402	226402
227991	0.875	0.5	NA	0.75	NA	0.818181818181818	0.777777777777778	0.727272727272727	0.833333333333333	0.428571428571429	0.6	0.764705882352941	1	NA	0.666666666666667	NA	0.75	0.428571428571429	0.777777777777778	uc002kkh.4	226402	226402
228063	1	1	NA	1	1	NA	1	1	1	1	0.9	0.916666666666667	1	NA	NA	1	NA	NA	1	uc002kkh.4	226402	226402
228283	NA	1	NA	NA	NA	1	NA	1	1	1	0.857142857142857	1	1	NA	1	1	NA	0.9	1	uc002kkh.4	226402	226402
228323	NA	0.888888888888889	NA	1	NA	1	NA	1	0.714285714285714	0.8	1	1	1	NA	1	1	NA	1	1	uc002kkh.4	226402	226402
228345	NA	0.9	NA	1	NA	1	NA	0.933333333333333	1	1	1	0.933333333333333	1	NA	1	1	NA	1	1	uc002kkh.4	226402	226402
228636	1	1	NA	1	0.888888888888889	1	1	1	0.9	NA	1	0.9375	1	1	1	0.75	NA	1	0.833333333333333	uc002kkh.4	226402	226402
229112	0.833333333333333	0.8	1	0.666666666666667	0.8	1	1	1	0.928571428571429	1	1	0.888888888888889	1	NA	1	1	0.8	NA	0.888888888888889	uc002kkh.4	226402	226402
229364	1	NA	1	0.857142857142857	1	1	1	1	1	1	NA	1	1	NA	1	NA	NA	NA	1	uc002kkh.4	226402	226402
229614	1	1	NA	0.8	1	NA	1	1	1	1	0.8	0.888888888888889	1	NA	1	0.833333333333333	NA	NA	1	uc002kkh.4	226402	226402
229676	1	1	NA	1	0.6	NA	1	0.875	0.9	NA	1	1	1	0.8	0.857142857142857	1	1	1	1	uc002kkh.4	226402	226402
229687	0.857142857142857	1	NA	1	0.75	NA	1	1	1	NA	0.8	0.6	1	NA	1	0.8	0.5	1	1	uc002kkh.4	226402	226402
229887	0.666666666666667	NA	0.857142857142857	0.8	0.666666666666667	1	1	0.7	1	0.538461538461538	0.818181818181818	0.9	0.933333333333333	NA	0.75	1	0.4	0.909090909090909	0.555555555555556	uc002kkh.4	226402	226402
230324	1	NA	NA	1	1	NA	1	0.8	1	1	1	1	0.833333333333333	NA	1	0.8	0.8	1	NA	uc002kkh.4	226402	226402
230381	0.818181818181818	1	NA	1	1	NA	1	1	1	1	1	0.928571428571429	1	NA	1	0.909090909090909	NA	1	0.888888888888889	uc002kkh.4	226402	226402
230755	1	1	1	1	1	0.8	1	0.818181818181818	0.923076923076923	1	1	1	1	NA	1	0.857142857142857	NA	1	0.833333333333333	uc002kkh.4	226402	226402
230847	1	1	1	1	1	NA	1	1	0.916666666666667	1	1	0.916666666666667	NA	NA	1	1	1	NA	1	uc002kkh.4	226402	226402
230877	0.9	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	NA	NA	uc002kkh.4	226402	226402
231195	1	1	0.875	1	0.8	1	1	1	1	1	1	0.933333333333333	1	1	NA	1	NA	NA	NA	uc002kkh.4	226402	226402
231297	1	1	1	0.833333333333333	1	1	1	1	0.869565217391304	1	1	0.888888888888889	1	NA	0.857142857142857	0.888888888888889	0.8	1	NA	uc002kkh.4	226402	226402
231760	1	1	1	NA	1	0.888888888888889	0.8	0.941176470588235	0.958333333333333	1	0.9	0.884615384615385	0.7	NA	0.888888888888889	1	1	0.571428571428571	1	0	NA	NA
232344	1	NA	1	1	NA	0.833333333333333	1	1	0.875	1	0.833333333333333	0.9	NA	NA	1	1	NA	0.75	1	0	NA	NA
232482	1	1	1	1	1	1	1	1	0.894736842105263	1	1	1	1	NA	0.8	0.857142857142857	1	1	0.875	0	NA	NA
232955	1	1	1	1	1	1	0.857142857142857	1	1	1	1	1	0.9	1	1	1	1	0.916666666666667	1	0	NA	NA
233016	1	1	1	1	1	0.875	1	1	0.961538461538462	0.9	1	0.952380952380952	1	NA	1	1	1	0.9	1	0	NA	NA
233357	0.875	1	1	1	1	1	0.875	1	1	1	1	0.916666666666667	1	NA	NA	1	NA	1	NA	0	NA	NA
233442	0.625	0.6	1	NA	0.428571428571429	1	1	0.571428571428571	1	NA	0.9	1	0.666666666666667	NA	0.272727272727273	NA	0.25	0.875	NA	0	NA	NA
233454	1	NA	1	NA	1	0.875	1	1	1	NA	1	1	0.857142857142857	NA	0.909090909090909	1	1	1	NA	0	NA	NA
233478	1	NA	1	NA	1	1	0.888888888888889	1	1	1	0.9	1	1	NA	0.8	1	1	0.833333333333333	NA	0	NA	NA
233526	1	NA	NA	NA	1	1	1	NA	1	1	1	0.777777777777778	0.8	NA	1	NA	1	1	1	0	NA	NA
233540	1	NA	NA	NA	1	1	1	1	1	1	1	0.777777777777778	1	NA	1	NA	1	1	1	0	NA	NA
233542	1	NA	NA	NA	1	1	1	1	1	1	1	0.888888888888889	1	NA	1	NA	1	1	1	0	NA	NA
233554	1	NA	NA	NA	1	NA	1	1	1	0.9	1	0.857142857142857	1	NA	1	NA	NA	1	1	0	NA	NA
233780	1	1	1	1	1	0.875	0.875	1	1	0.916666666666667	1	0.91304347826087	1	1	1	1	1	0.833333333333333	1	0	NA	NA
234048	1	0.875	1	1	0.9	1	1	1	0.9375	1	1	0.954545454545455	1	1	0.875	1	NA	0.818181818181818	1	0	NA	NA
234313	1	0.875	1	0.875	1	1	1	1	0.9375	1	1	0.966666666666667	1	0.833333333333333	1	1	1	0.888888888888889	1	0	NA	NA
234572	1	NA	1	1	1	0.833333333333333	1	0.875	1	1	1	1	1	NA	NA	1	1	1	0.888888888888889	0	NA	NA
234627	0.857142857142857	NA	1	1	1	1	1	1	1	0.857142857142857	1	0.947368421052632	1	NA	1	1	1	1	0.909090909090909	0	NA	NA
234661	1	NA	0.9	1	1	NA	0.875	1	0.941176470588235	1	1	0.958333333333333	NA	NA	1	1	NA	1	1	0	NA	NA
234673	1	NA	1	1	1	1	1	0.923076923076923	0.947368421052632	NA	1	0.96	NA	NA	1	1	1	0.916666666666667	1	0	NA	NA
234685	0.8	NA	1	1	1	1	1	1	0.95	1	1	0.833333333333333	NA	NA	0.888888888888889	1	NA	0.916666666666667	1	0	NA	NA
235113	1	1	1	1	1	1	0.888888888888889	1	0.875	1	0.944444444444444	1	0.888888888888889	1	0.888888888888889	1	1	1	0.857142857142857	0	NA	NA
235167	0.833333333333333	1	1	0.8	1	1	1	1	0.894736842105263	1	1	0.92	1	1	0.916666666666667	0.916666666666667	1	0.941176470588235	1	0	NA	NA
235420	1	1	0.888888888888889	1	1	1	0.909090909090909	1	1	1	0.9	0.972972972972973	1	1	1	1	1	0.933333333333333	1	0	NA	NA
235721	0.909090909090909	1	0.818181818181818	0.833333333333333	0.857142857142857	1	0.846153846153846	0.909090909090909	0.875	0.818181818181818	0.875	0.928571428571429	1	NA	0.941176470588235	1	1	0.909090909090909	0.636363636363636	0	NA	NA
235794	0.888888888888889	0.888888888888889	1	0.9375	0.857142857142857	0.875	1	1	1	1	0.777777777777778	0.909090909090909	0.727272727272727	NA	1	1	0.666666666666667	1	1	0	NA	NA
236714	1	1	1	1	NA	NA	1	1	1	0.857142857142857	1	1	NA	NA	0.857142857142857	0.5	1	1	0.9	0	NA	NA
236753	1	1	1	1	NA	NA	0.875	0.875	1	1	1	1	NA	NA	0.857142857142857	1	1	1	1	0	NA	NA
236828	NA	1	1	1	NA	1	0.888888888888889	0.857142857142857	1	1	1	0.909090909090909	1	NA	1	1	1	1	1	0	NA	NA
237432	1	1	1	NA	NA	1	NA	1	0.916666666666667	1	1	1	1	NA	1	NA	NA	1	1	0	NA	NA
237436	0.875	1	1	1	NA	0.75	NA	0.75	0.928571428571429	1	1	1	1	NA	0.8	NA	NA	1	1	0	NA	NA
237521	0.727272727272727	0.625	0.666666666666667	1	1	0.875	NA	1	0.95	0.833333333333333	0.888888888888889	1	0.875	NA	1	1	1	0.833333333333333	0.6	0	NA	NA
237653	NA	1	1	0.888888888888889	1	0.857142857142857	1	0.8	1	1	1	1	1	NA	0.857142857142857	0.857142857142857	NA	1	1	0	NA	NA
237662	NA	0.75	1	NA	0.666666666666667	1	NA	0.666666666666667	0.888888888888889	NA	1	0	0	NA	0.5	0.4	NA	1	0	0	NA	NA
237943	0.8	1	1	1	1	NA	NA	0.888888888888889	1	1	NA	1	0.8	NA	1	1	1	NA	NA	0	NA	NA
238542	0.8	1	NA	0.9	0.8	NA	0.857142857142857	1	1	1	0.866666666666667	1	1	NA	0.8	NA	1	1	0.8	0	NA	NA
239183	1	1	1	1	0.928571428571429	1	0.916666666666667	1	0.96	1	1	1	1	1	1	1	NA	0.933333333333333	1	0	NA	NA
239190	0.923076923076923	1	1	1	1	1	1	1	0.958333333333333	1	1	0.961538461538462	0.909090909090909	1	0.916666666666667	0.933333333333333	NA	1	1	0	NA	NA
239289	1	1	1	0	1	1	0.545454545454545	1	1	1	1	0.583333333333333	0.5	NA	1	0.916666666666667	NA	1	0.666666666666667	0	NA	NA
239335	1	1	NA	1	0.909090909090909	0.833333333333333	1	1	1	1	0.923076923076923	1	1	1	NA	NA	NA	1	1	0	NA	NA
239429	0.75	NA	0.75	NA	0.8	NA	0.75	1	0.833333333333333	0.833333333333333	1	0.928571428571429	0.857142857142857	1	NA	NA	NA	1	NA	0	NA	NA
239557	NA	1	1	NA	NA	1	0.857142857142857	1	0.857142857142857	0.857142857142857	1	0.857142857142857	NA	NA	1	NA	NA	1	1	0	NA	NA
240505	0.857142857142857	1	0.857142857142857	1	1	0.888888888888889	1	1	1	1	1	0.916666666666667	0.888888888888889	NA	0.875	1	1	0.75	1	0	NA	NA
240580	0.857142857142857	0.4	0.8	1	1	0.5	1	1	1	0.866666666666667	1	0.933333333333333	NA	NA	1	0.5	1	0.875	0.8	0	NA	NA
241078	NA	1	NA	1	NA	NA	NA	1	0.866666666666667	1	0.714285714285714	1	1	NA	0.833333333333333	1	NA	1	1	0	NA	NA
241148	1	NA	1	0.666666666666667	1	NA	NA	1	0.933333333333333	1	0.923076923076923	1	NA	NA	1	NA	0.5	1	1	0	NA	NA
241286	1	1	0.833333333333333	1	NA	1	1	1	1	0.9	1	1	0.9	NA	0.916666666666667	0.75	1	1	0.875	0	NA	NA
242202	1	NA	1	1	1	1	1	0.909090909090909	1	0.8	1	1	1	NA	1	1	NA	NA	1	0	NA	NA
242214	1	0.8	1	1	1	1	1	1	1	1	1	1	1	NA	0.857142857142857	NA	NA	NA	1	0	NA	NA
242350	0.571428571428571	NA	1	0.75	NA	1	1	0.25	1	NA	1	1	1	NA	0.333333333333333	NA	NA	1	NA	0	NA	NA
242385	0.666666666666667	NA	0.571428571428571	0.75	NA	0.4	0.666666666666667	0.666666666666667	0.5	0.75	1	0.545454545454545	0.4	NA	0.857142857142857	0.5	NA	1	NA	0	NA	NA
242392	0.888888888888889	NA	0.714285714285714	NA	NA	0.8	0.666666666666667	0.5	0.666666666666667	0.5	1	0.727272727272727	0.4	NA	1	0.4	NA	1	NA	0	NA	NA
242488	0.5	NA	0.5	0.75	0.777777777777778	NA	0.75	NA	0.5625	0.428571428571429	0.727272727272727	0.642857142857143	0.583333333333333	1	0.333333333333333	NA	NA	0.571428571428571	1	0	NA	NA
242572	NA	0.5	1	NA	NA	0.5	0.166666666666667	1	0.6875	0.5	0.857142857142857	0.416666666666667	0.75	NA	0.5	0.5	0.875	0.714285714285714	0.8	0	NA	NA
242943	0.888888888888889	0.875	0.857142857142857	0.888888888888889	0.909090909090909	0.857142857142857	0.916666666666667	1	0.916666666666667	0.714285714285714	1	0.941176470588235	1	NA	0.8	0.909090909090909	NA	0.857142857142857	1	0	NA	NA
243185	0.714285714285714	1	1	1	1	1	1	1	0.947368421052632	1	1	0.91304347826087	1	NA	1	1	NA	1	1	0	NA	NA
243430	1	0.857142857142857	0.888888888888889	0.857142857142857	0.5	1	1	1	1	1	1	0.727272727272727	1	NA	0.833333333333333	1	0.75	1	1	0	NA	NA
243452	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	0.833333333333333	NA	NA	1	0	NA	NA
243494	1	1	1	NA	1	1	1	1	1	1	0.75	1	1	1	1	NA	NA	NA	1	0	NA	NA
243532	1	0.8	1	NA	NA	0.8	1	1	1	1	1	1	1	0.75	1	NA	NA	1	0.8	0	NA	NA
243963	0.846153846153846	1	0.888888888888889	1	0.888888888888889	1	1	1	1	1	1	0.958333333333333	NA	0.833333333333333	0.857142857142857	1	NA	0.833333333333333	1	0	NA	NA
244196	1	0.833333333333333	1	1	1	1	1	1	1	1	1	0.964285714285714	1	1	1	0.909090909090909	NA	0.923076923076923	1	0	NA	NA
244302	1	1	0.75	0.9	1	1	0.916666666666667	1	0.947368421052632	1	0.866666666666667	0.92	0.909090909090909	1	0.833333333333333	0.875	1	1	NA	0	NA	NA
244443	1	1	1	1	1	1	0.8	1	1	1	1	1	1	NA	1	1	1	0.916666666666667	0.857142857142857	0	NA	NA
244467	NA	0.833333333333333	1	1	1	1	1	1	0.958333333333333	1	1	0.95	1	NA	1	1	0.857142857142857	0.909090909090909	1	0	NA	NA
245014	1	1	NA	0.916666666666667	1	1	1	0.866666666666667	1	1	1	1	0.916666666666667	NA	0.923076923076923	1	1	1	1	0	NA	NA
245027	NA	0.909090909090909	NA	1	1	0.9	1	1	1	0.909090909090909	0.923076923076923	1	1	NA	0.928571428571429	1	1	1	1	0	NA	NA
245100	NA	1	1	1	1	1	1	1	1	1	1	0.962962962962963	1	NA	1	0.941176470588235	1	0.916666666666667	1	0	NA	NA
245810	0.857142857142857	NA	0.8	0.923076923076923	0.857142857142857	1	0.9	1	0.9375	1	0.923076923076923	0.947368421052632	1	NA	0.857142857142857	NA	NA	0.9	1	0	NA	NA
245825	1	1	0.5	1	0.857142857142857	1	1	1	0.928571428571429	1	1	0.944444444444444	1	NA	0.9	0.833333333333333	NA	1	1	0	NA	NA
245861	1	1	0.888888888888889	1	1	1	1	0.8	0.9375	1	1	0.941176470588235	1	NA	0.888888888888889	0.6	NA	1	1	0	NA	NA
246268	1	0.857142857142857	1	0.857142857142857	1	0.8	0.923076923076923	1	0.916666666666667	0.916666666666667	1	0.928571428571429	0.8	1	0.846153846153846	0.875	1	1	0.8	0	NA	NA
246483	1	1	0.941176470588235	0.875	1	1	0.888888888888889	1	0.958333333333333	0.916666666666667	1	0.962962962962963	1	0.875	0.9	0.909090909090909	1	1	1	0	NA	NA
246845	0.888888888888889	NA	0.75	1	NA	1	NA	1	1	0.888888888888889	1	1	NA	NA	1	NA	1	NA	1	0	NA	NA
246937	0.8	NA	1	1	NA	1	1	1	1	NA	0.8	1	NA	NA	1	1	NA	NA	0.888888888888889	0	NA	NA
247050	0.727272727272727	NA	1	1	1	1	1	1	1	1	0.888888888888889	1	1	0.875	0.916666666666667	1	NA	1	1	0	NA	NA
247642	1	1	1	0.857142857142857	0.923076923076923	1	1	0.954545454545455	0.866666666666667	0.833333333333333	0.916666666666667	0.95	0.909090909090909	NA	0.75	0.923076923076923	0.714285714285714	1	1	0	NA	NA
247658	1	1	1	1	1	1	1	1	1	1	0.916666666666667	0.952380952380952	1	NA	1	0.916666666666667	1	0.777777777777778	1	0	NA	NA
247928	1	1	1	1	1	1	1	1	0.894736842105263	1	0.916666666666667	0.952380952380952	1	1	1	1	NA	1	0.8	0	NA	NA
247971	NA	1	0.8	1	0.75	1	1	0.722222222222222	0.736842105263158	0.6	0.714285714285714	0.958333333333333	0.777777777777778	1	0.846153846153846	0.8	NA	0.9	0.625	0	NA	NA
248044	0.9	0.857142857142857	0.666666666666667	0.909090909090909	0.8	1	1	0.928571428571429	0.9375	0.923076923076923	0.727272727272727	0.961538461538462	1	1	0.777777777777778	1	NA	0.875	1	0	NA	NA
248237	0.636363636363636	0.75	0.857142857142857	NA	1	NA	0.4	0.75	0.769230769230769	0.833333333333333	0.875	0.777777777777778	0.833333333333333	NA	0.666666666666667	0.5	NA	0.8	0.666666666666667	0	NA	NA
248278	1	NA	1	NA	0.857142857142857	NA	0.5	1	1	1	1	0.125	0.625	NA	1	1	0	1	0.428571428571429	0	NA	NA
248359	0.888888888888889	0.75	1	1	1	NA	0.833333333333333	NA	0.9	NA	1	0.777777777777778	0.833333333333333	1	1	1	NA	0.75	NA	0	NA	NA
248448	NA	1	1	1	1	NA	0.857142857142857	1	1	1	1	0.846153846153846	1	NA	1	1	NA	1	NA	0	NA	NA
248494	1	1	NA	1	1	1	1	0.888888888888889	1	0.833333333333333	0.888888888888889	1	1	NA	1	0.857142857142857	NA	1	NA	0	NA	NA
248813	NA	NA	0.714285714285714	1	NA	1	1	0.875	1	1	1	1	1	NA	1	NA	NA	0.8	1	0	NA	NA
248843	NA	NA	0.8	1	1	NA	1	1	1	1	1	1	1	NA	1	NA	NA	1	1	0	NA	NA
248853	NA	NA	1	1	1	1	1	1	0.9	1	1	1	NA	NA	1	NA	NA	NA	1	0	NA	NA
248899	1	NA	1	NA	0.75	1	1	1	1	1	1	1	NA	NA	1	NA	1	1	1	0	NA	NA
248911	0.75	NA	1	NA	1	0.6	0.555555555555556	0.857142857142857	1	1	0.857142857142857	0.555555555555556	NA	NA	1	NA	NA	1	1	0	NA	NA
248971	1	NA	1	NA	NA	NA	1	0.857142857142857	1	0.857142857142857	0.666666666666667	0.888888888888889	NA	NA	1	NA	1	NA	1	0	NA	NA
249029	1	1	1	0.8	1	NA	0.857142857142857	0.833333333333333	1	1	1	1	NA	1	0.909090909090909	NA	NA	1	1	0	NA	NA
249045	1	1	1	1	1	NA	1	1	1	1	1	1	NA	1	0.846153846153846	NA	NA	0.857142857142857	1	0	NA	NA
249088	1	1	1	1	0.8	1	1	1	1	1	0.916666666666667	0.916666666666667	1	NA	1	NA	1	1	1	0	NA	NA
249106	1	NA	1	1	0.75	1	0.916666666666667	1	1	1	1	1	1	NA	1	NA	1	1	1	0	NA	NA
249227	NA	1	1	1	1	1	1	0.888888888888889	1	0.714285714285714	1	0.916666666666667	1	1	1	NA	1	NA	1	0	NA	NA
249576	1	1	1	1	1	NA	NA	1	0.888888888888889	NA	1	0.916666666666667	1	NA	1	1	NA	1	NA	0	NA	NA
249610	1	0.75	1	1	1	NA	NA	1	1	NA	1	1	0.833333333333333	NA	1	1	NA	1	NA	0	NA	NA
249656	1	1	NA	1	1	NA	NA	0.833333333333333	0.888888888888889	NA	0.888888888888889	1	1	NA	1	1	NA	0.75	NA	0	NA	NA
249683	1	1	1	0.857142857142857	1	NA	1	1	0.75	1	0.909090909090909	1	1	NA	0.9	0.857142857142857	1	NA	1	0	NA	NA
249706	0.555555555555556	1	0.714285714285714	0.714285714285714	0.636363636363636	1	1	0.9	0.888888888888889	0.75	0.9	0.8	0.666666666666667	NA	0.9	0.875	0.75	NA	1	0	NA	NA
250716	1	1	1	1	0.75	1	1	1	1	1	1	1	0.923076923076923	1	NA	1	NA	NA	1	0	NA	NA
251014	1	1	1	1	0.9	0.8	1	1	0.875	1	1	0.875	1	1	0.923076923076923	0.916666666666667	1	0.923076923076923	1	0	NA	NA
251121	0.75	1	0.833333333333333	1	0.9	NA	1	1	0.947368421052632	1	1	1	1	NA	0.909090909090909	1	0.8	1	1	0	NA	NA
251525	0.857142857142857	NA	1	NA	1	0.857142857142857	NA	0.714285714285714	0.714285714285714	NA	1	0.909090909090909	1	NA	1	0.8	0.75	0.9	0.5	0	NA	NA
251556	0.8	NA	0.833333333333333	NA	1	1	1	1	0.875	1	0.75	0.888888888888889	1	NA	NA	0.75	1	1	1	0	NA	NA
251577	1	NA	1	NA	1	1	1	0.8	0.6	NA	1	1	1	NA	1	1	0.857142857142857	1	NA	0	NA	NA
251596	1	NA	1	0.75	1	NA	0.8	1	1	NA	1	1	1	NA	1	1	1	1	1	0	NA	NA
251765	1	1	NA	1	1	0.75	1	1	1	1	1	0.8	0.8	NA	1	NA	NA	NA	1	0	NA	NA
251794	1	1	1	NA	1	NA	1	1	1	0.857142857142857	1	0.857142857142857	NA	NA	1	NA	NA	NA	1	0	NA	NA
252387	1	1	1	1	1	NA	1	0.944444444444444	1	1	1	1	1	NA	1	1	NA	1	1	0	NA	NA
252541	0.9	0.9	0.666666666666667	1	1	NA	0.75	0.833333333333333	0.916666666666667	0.833333333333333	1	0.818181818181818	0.818181818181818	1	0.833333333333333	1	NA	0.818181818181818	1	0	NA	NA
252570	0.9	0.909090909090909	1	1	1	1	NA	1	0.916666666666667	1	NA	0.894736842105263	0.9	1	1	1	NA	1	1	0	NA	NA
253310	0.9	1	1	1	1	0.9	0.785714285714286	0.866666666666667	0.8	1	0.75	0.80952380952381	0.714285714285714	1	0.75	1	0.666666666666667	1	1	0	NA	NA
254013	1	1	1	NA	NA	NA	1	1	1	1	1	1	NA	NA	0.833333333333333	NA	NA	1	0.666666666666667	0	NA	NA
254035	1	1	0.8	NA	1	NA	0.875	1	1	0.857142857142857	0.8	1	1	NA	1	NA	NA	NA	0.857142857142857	0	NA	NA
254055	1	NA	1	NA	1	NA	1	1	1	1	1	1	1	1	0.833333333333333	NA	NA	NA	0.857142857142857	0	NA	NA
254149	0.75	1	1	1	1	NA	1	1	1	NA	1	1	1	NA	0.5	NA	NA	NA	0.8	0	NA	NA
254602	1	1	1	1	0.888888888888889	0.875	0.9	0.846153846153846	0.954545454545455	0.833333333333333	0.909090909090909	1	0.875	NA	0.875	1	NA	0.909090909090909	1	0	NA	NA
254840	0.833333333333333	NA	1	NA	NA	1	1	1	1	1	1	0.9375	1	1	1	1	NA	NA	1	0	NA	NA
255007	1	NA	0.75	1	NA	1	1	1	0.9	0.9	1	1	1	NA	0.888888888888889	NA	0.833333333333333	NA	0.714285714285714	0	NA	NA
255086	1	0.888888888888889	NA	1	1	0.8	1	1	1	1	1	0.933333333333333	0.8	1	1	NA	1	NA	1	0	NA	NA
255094	NA	0.777777777777778	NA	1	NA	1	1	0.909090909090909	0.777777777777778	1	0.857142857142857	1	1	1	0.9	NA	NA	NA	0.833333333333333	0	NA	NA
255142	0.5	0.5	0.75	1	NA	NA	0.857142857142857	0.666666666666667	0.875	0.4	1	1	1	NA	0.428571428571429	NA	NA	NA	0.571428571428571	0	NA	NA
255283	1	1	NA	1	1	NA	0.857142857142857	1	0.909090909090909	1	0.8	1	1	0.857142857142857	1	1	0.625	NA	0.875	0	NA	NA
255305	1	1	NA	1	1	0.75	1	1	1	1	1	1	1	0.857142857142857	1	1	1	NA	1	0	NA	NA
255534	1	1	NA	1	1	NA	0.833333333333333	0.833333333333333	0.888888888888889	0.833333333333333	NA	0.9	NA	NA	1	0.8	1	NA	0.857142857142857	0	NA	NA
255557	1	NA	NA	1	1	NA	1	1	1	0.875	1	0.9	NA	NA	1	1	1	1	1	0	NA	NA
255583	1	0.75	NA	1	1	NA	1	0.888888888888889	1	0.833333333333333	1	1	NA	1	1	1	1	1	1	0	NA	NA
256367	1	0.666666666666667	1	NA	1	NA	NA	1	0.916666666666667	0.9	0.888888888888889	0.888888888888889	1	NA	1	1	1	1	0.75	0	NA	NA
256410	0.8	1	0.75	NA	0.8	NA	1	1	1	1	1	1	1	NA	1	1	1	0.857142857142857	1	0	NA	NA
256518	1	NA	NA	1	0.818181818181818	NA	1	1	1	0.857142857142857	0.857142857142857	1	1	NA	0.8	0.75	1	1	1	0	NA	NA
256543	0.888888888888889	NA	1	1	1	1	1	0.666666666666667	1	1	0.875	1	1	NA	0.875	1	1	1	1	0	NA	NA
256575	0.857142857142857	NA	NA	1	1	1	1	1	0.923076923076923	1	1	1	1	NA	1	1	1	1	NA	0	NA	NA
256661	0.888888888888889	NA	0.875	1	1	1	1	1	1	NA	1	0.882352941176471	0.888888888888889	NA	0.692307692307692	1	1	1	1	0	NA	NA
